template,query_id,result_count,time_ms,dataset,triple_patterns
Q_1_eligibleregion,Q_1_eligibleregion_query_001,39,1.053,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_002,79,0.318,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_003,61,0.163,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_004,96,0.178,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_005,131,0.165,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_006,660,1.312,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_007,38,0.107,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_008,35,0.085,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_009,61,0.268,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_010,26,0.106,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_011,54,0.099,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_012,110,0.321,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_013,1720,8.164,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_014,269,0.894,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_015,88,0.205,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_016,61,0.079,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_017,61,0.167,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_018,128,0.164,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_019,32,0.039,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_020,56,0.102,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_021,44,0.072,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_022,52,0.058,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_023,51,0.057,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_024,37,0.043,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_025,114,0.116,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_026,26,0.032,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_027,34,0.038,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_028,44,0.047,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_029,51,0.045,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_030,134,0.124,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_031,49,0.050,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_032,39,0.043,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_033,110,0.098,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_034,52,0.053,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_035,560,0.521,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_036,45,0.049,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_037,114,0.090,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_038,25,0.066,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_039,49,0.036,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_040,42,0.052,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_041,32,0.041,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_042,267,0.302,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_043,30,0.043,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_044,134,0.271,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_045,73,0.106,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_046,560,0.607,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_047,114,0.106,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_048,33,0.037,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_049,887,1.334,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_050,42,0.363,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_051,46,0.723,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_052,73,0.165,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_053,79,0.290,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_054,26,0.065,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_055,1720,2.405,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_056,887,1.156,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_057,110,0.130,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_058,88,0.094,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_059,54,0.058,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_060,34,0.045,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_061,34,0.038,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_062,49,0.055,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_063,95,0.125,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_064,30,0.137,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_065,51,0.087,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_066,26,0.048,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_067,54,0.097,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_068,35,0.101,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_069,46,0.195,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_070,24,0.113,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_071,128,0.465,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_072,35,0.063,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_073,68,0.657,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_074,110,0.265,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_075,199,0.175,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_076,114,0.093,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_077,51,0.069,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_078,56,0.054,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_079,40,0.078,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_080,511,0.512,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_081,110,0.074,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_082,42,0.039,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_083,41,0.036,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_084,53,0.048,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_085,65,0.059,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_086,44,0.039,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_087,23,0.022,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_088,30,0.026,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_089,41,0.032,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_090,39,0.076,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_091,33,0.094,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_092,115,0.117,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_093,110,0.087,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_094,1720,3.425,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_095,134,0.159,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_096,38,0.049,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_097,61,0.056,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_098,110,0.093,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_099,38,0.042,data_2M,1
Q_1_eligibleregion,Q_1_eligibleregion_query_100,26,0.028,data_2M,1
Q_1_includes,Q_1_includes_query_001,0,0.011,data_2M,1
Q_1_includes,Q_1_includes_query_002,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_003,0,0.007,data_2M,1
Q_1_includes,Q_1_includes_query_004,0,0.006,data_2M,1
Q_1_includes,Q_1_includes_query_005,1,0.035,data_2M,1
Q_1_includes,Q_1_includes_query_006,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_007,2,0.019,data_2M,1
Q_1_includes,Q_1_includes_query_008,0,0.006,data_2M,1
Q_1_includes,Q_1_includes_query_009,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_010,3,0.021,data_2M,1
Q_1_includes,Q_1_includes_query_011,0,0.007,data_2M,1
Q_1_includes,Q_1_includes_query_012,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_013,0,0.004,data_2M,1
Q_1_includes,Q_1_includes_query_014,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_015,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_016,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_017,0,0.004,data_2M,1
Q_1_includes,Q_1_includes_query_018,5,0.020,data_2M,1
Q_1_includes,Q_1_includes_query_019,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_020,4,0.019,data_2M,1
Q_1_includes,Q_1_includes_query_021,0,0.006,data_2M,1
Q_1_includes,Q_1_includes_query_022,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_023,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_024,5,0.021,data_2M,1
Q_1_includes,Q_1_includes_query_025,0,0.010,data_2M,1
Q_1_includes,Q_1_includes_query_026,0,0.011,data_2M,1
Q_1_includes,Q_1_includes_query_027,0,0.013,data_2M,1
Q_1_includes,Q_1_includes_query_028,0,0.006,data_2M,1
Q_1_includes,Q_1_includes_query_029,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_030,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_031,0,0.006,data_2M,1
Q_1_includes,Q_1_includes_query_032,0,0.007,data_2M,1
Q_1_includes,Q_1_includes_query_033,0,0.010,data_2M,1
Q_1_includes,Q_1_includes_query_034,0,0.014,data_2M,1
Q_1_includes,Q_1_includes_query_035,0,0.006,data_2M,1
Q_1_includes,Q_1_includes_query_036,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_037,0,0.018,data_2M,1
Q_1_includes,Q_1_includes_query_038,0,0.006,data_2M,1
Q_1_includes,Q_1_includes_query_039,0,0.014,data_2M,1
Q_1_includes,Q_1_includes_query_040,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_041,0,0.015,data_2M,1
Q_1_includes,Q_1_includes_query_042,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_043,0,0.012,data_2M,1
Q_1_includes,Q_1_includes_query_044,0,0.009,data_2M,1
Q_1_includes,Q_1_includes_query_045,0,0.010,data_2M,1
Q_1_includes,Q_1_includes_query_046,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_047,0,0.010,data_2M,1
Q_1_includes,Q_1_includes_query_048,0,0.007,data_2M,1
Q_1_includes,Q_1_includes_query_049,0,0.012,data_2M,1
Q_1_includes,Q_1_includes_query_050,0,0.006,data_2M,1
Q_1_includes,Q_1_includes_query_051,0,0.009,data_2M,1
Q_1_includes,Q_1_includes_query_052,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_053,0,0.006,data_2M,1
Q_1_includes,Q_1_includes_query_054,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_055,2,0.027,data_2M,1
Q_1_includes,Q_1_includes_query_056,0,0.004,data_2M,1
Q_1_includes,Q_1_includes_query_057,0,0.007,data_2M,1
Q_1_includes,Q_1_includes_query_058,0,0.004,data_2M,1
Q_1_includes,Q_1_includes_query_059,5,0.013,data_2M,1
Q_1_includes,Q_1_includes_query_060,0,0.007,data_2M,1
Q_1_includes,Q_1_includes_query_061,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_062,0,0.004,data_2M,1
Q_1_includes,Q_1_includes_query_063,0,0.008,data_2M,1
Q_1_includes,Q_1_includes_query_064,0,0.004,data_2M,1
Q_1_includes,Q_1_includes_query_065,0,0.004,data_2M,1
Q_1_includes,Q_1_includes_query_066,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_067,5,0.008,data_2M,1
Q_1_includes,Q_1_includes_query_068,1,0.007,data_2M,1
Q_1_includes,Q_1_includes_query_069,0,0.004,data_2M,1
Q_1_includes,Q_1_includes_query_070,3,0.009,data_2M,1
Q_1_includes,Q_1_includes_query_071,0,0.004,data_2M,1
Q_1_includes,Q_1_includes_query_072,0,0.004,data_2M,1
Q_1_includes,Q_1_includes_query_073,0,0.004,data_2M,1
Q_1_includes,Q_1_includes_query_074,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_075,0,0.004,data_2M,1
Q_1_includes,Q_1_includes_query_076,2,0.008,data_2M,1
Q_1_includes,Q_1_includes_query_077,0,0.005,data_2M,1
Q_1_includes,Q_1_includes_query_078,0,0.004,data_2M,1
Q_1_includes,Q_1_includes_query_079,0,0.007,data_2M,1
Q_1_includes,Q_1_includes_query_080,0,0.006,data_2M,1
Q_1_includes,Q_1_includes_query_081,0,0.008,data_2M,1
Q_1_includes,Q_1_includes_query_082,0,0.004,data_2M,1
Q_1_includes,Q_1_includes_query_083,0,0.012,data_2M,1
Q_1_includes,Q_1_includes_query_084,0,0.004,data_2M,1
Q_1_includes,Q_1_includes_query_085,0,0.011,data_2M,1
Q_1_includes,Q_1_includes_query_086,0,0.031,data_2M,1
Q_1_includes,Q_1_includes_query_087,0,0.007,data_2M,1
Q_1_includes,Q_1_includes_query_088,0,0.004,data_2M,1
Q_1_includes,Q_1_includes_query_089,0,0.011,data_2M,1
Q_1_includes,Q_1_includes_query_090,0,0.004,data_2M,1
Q_1_includes,Q_1_includes_query_091,0,0.010,data_2M,1
Q_1_includes,Q_1_includes_query_092,0,0.006,data_2M,1
Q_1_includes,Q_1_includes_query_093,0,0.009,data_2M,1
Q_1_includes,Q_1_includes_query_094,0,0.004,data_2M,1
Q_1_includes,Q_1_includes_query_095,0,0.008,data_2M,1
Q_1_includes,Q_1_includes_query_096,0,0.004,data_2M,1
Q_1_includes,Q_1_includes_query_097,0,0.010,data_2M,1
Q_1_includes,Q_1_includes_query_098,0,0.004,data_2M,1
Q_1_includes,Q_1_includes_query_099,4,0.017,data_2M,1
Q_1_includes,Q_1_includes_query_100,0,0.004,data_2M,1
Q_1_likes,Q_1_likes_query_001,0,0.012,data_2M,1
Q_1_likes,Q_1_likes_query_002,0,0.004,data_2M,1
Q_1_likes,Q_1_likes_query_003,0,0.007,data_2M,1
Q_1_likes,Q_1_likes_query_004,0,0.004,data_2M,1
Q_1_likes,Q_1_likes_query_005,7,0.019,data_2M,1
Q_1_likes,Q_1_likes_query_006,0,0.009,data_2M,1
Q_1_likes,Q_1_likes_query_007,1,0.006,data_2M,1
Q_1_likes,Q_1_likes_query_008,0,0.006,data_2M,1
Q_1_likes,Q_1_likes_query_009,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_010,3,0.012,data_2M,1
Q_1_likes,Q_1_likes_query_011,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_012,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_013,0,0.004,data_2M,1
Q_1_likes,Q_1_likes_query_014,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_015,0,0.004,data_2M,1
Q_1_likes,Q_1_likes_query_016,0,0.006,data_2M,1
Q_1_likes,Q_1_likes_query_017,0,0.004,data_2M,1
Q_1_likes,Q_1_likes_query_018,5,0.012,data_2M,1
Q_1_likes,Q_1_likes_query_019,0,0.004,data_2M,1
Q_1_likes,Q_1_likes_query_020,2,0.008,data_2M,1
Q_1_likes,Q_1_likes_query_021,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_022,0,0.004,data_2M,1
Q_1_likes,Q_1_likes_query_023,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_024,2,0.018,data_2M,1
Q_1_likes,Q_1_likes_query_025,0,0.008,data_2M,1
Q_1_likes,Q_1_likes_query_026,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_027,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_028,0,0.004,data_2M,1
Q_1_likes,Q_1_likes_query_029,0,0.010,data_2M,1
Q_1_likes,Q_1_likes_query_030,0,0.006,data_2M,1
Q_1_likes,Q_1_likes_query_031,0,0.006,data_2M,1
Q_1_likes,Q_1_likes_query_032,0,0.011,data_2M,1
Q_1_likes,Q_1_likes_query_033,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_034,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_035,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_036,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_037,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_038,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_039,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_040,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_041,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_042,0,0.004,data_2M,1
Q_1_likes,Q_1_likes_query_043,0,0.006,data_2M,1
Q_1_likes,Q_1_likes_query_044,0,0.006,data_2M,1
Q_1_likes,Q_1_likes_query_045,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_046,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_047,0,0.004,data_2M,1
Q_1_likes,Q_1_likes_query_048,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_049,0,0.043,data_2M,1
Q_1_likes,Q_1_likes_query_050,0,0.006,data_2M,1
Q_1_likes,Q_1_likes_query_051,0,0.011,data_2M,1
Q_1_likes,Q_1_likes_query_052,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_053,0,0.009,data_2M,1
Q_1_likes,Q_1_likes_query_054,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_055,5,0.019,data_2M,1
Q_1_likes,Q_1_likes_query_056,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_057,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_058,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_059,5,0.011,data_2M,1
Q_1_likes,Q_1_likes_query_060,0,0.009,data_2M,1
Q_1_likes,Q_1_likes_query_061,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_062,0,0.004,data_2M,1
Q_1_likes,Q_1_likes_query_063,0,0.006,data_2M,1
Q_1_likes,Q_1_likes_query_064,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_065,0,0.006,data_2M,1
Q_1_likes,Q_1_likes_query_066,4,0.011,data_2M,1
Q_1_likes,Q_1_likes_query_067,5,0.008,data_2M,1
Q_1_likes,Q_1_likes_query_068,7,0.015,data_2M,1
Q_1_likes,Q_1_likes_query_069,0,0.009,data_2M,1
Q_1_likes,Q_1_likes_query_070,3,0.012,data_2M,1
Q_1_likes,Q_1_likes_query_071,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_072,0,0.004,data_2M,1
Q_1_likes,Q_1_likes_query_073,0,0.006,data_2M,1
Q_1_likes,Q_1_likes_query_074,0,0.004,data_2M,1
Q_1_likes,Q_1_likes_query_075,0,0.007,data_2M,1
Q_1_likes,Q_1_likes_query_076,1,0.008,data_2M,1
Q_1_likes,Q_1_likes_query_077,4,0.009,data_2M,1
Q_1_likes,Q_1_likes_query_078,0,0.009,data_2M,1
Q_1_likes,Q_1_likes_query_079,0,0.004,data_2M,1
Q_1_likes,Q_1_likes_query_080,0,0.008,data_2M,1
Q_1_likes,Q_1_likes_query_081,0,0.004,data_2M,1
Q_1_likes,Q_1_likes_query_082,0,0.008,data_2M,1
Q_1_likes,Q_1_likes_query_083,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_084,0,0.004,data_2M,1
Q_1_likes,Q_1_likes_query_085,0,0.082,data_2M,1
Q_1_likes,Q_1_likes_query_086,0,0.007,data_2M,1
Q_1_likes,Q_1_likes_query_087,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_088,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_089,0,0.007,data_2M,1
Q_1_likes,Q_1_likes_query_090,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_091,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_092,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_093,0,0.006,data_2M,1
Q_1_likes,Q_1_likes_query_094,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_095,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_096,0,0.005,data_2M,1
Q_1_likes,Q_1_likes_query_097,0,0.004,data_2M,1
Q_1_likes,Q_1_likes_query_098,0,0.004,data_2M,1
Q_1_likes,Q_1_likes_query_099,1,0.009,data_2M,1
Q_1_likes,Q_1_likes_query_100,0,0.004,data_2M,1
Q_1_nationality,Q_1_nationality_query_001,300,0.814,data_2M,1
Q_1_nationality,Q_1_nationality_query_002,28,0.082,data_2M,1
Q_1_nationality,Q_1_nationality_query_003,2,0.021,data_2M,1
Q_1_nationality,Q_1_nationality_query_004,1,0.007,data_2M,1
Q_1_nationality,Q_1_nationality_query_005,138,0.250,data_2M,1
Q_1_nationality,Q_1_nationality_query_006,3,0.012,data_2M,1
Q_1_nationality,Q_1_nationality_query_007,6,0.022,data_2M,1
Q_1_nationality,Q_1_nationality_query_008,1,0.011,data_2M,1
Q_1_nationality,Q_1_nationality_query_009,10,0.022,data_2M,1
Q_1_nationality,Q_1_nationality_query_010,7,0.018,data_2M,1
Q_1_nationality,Q_1_nationality_query_011,31,0.050,data_2M,1
Q_1_nationality,Q_1_nationality_query_012,7,0.012,data_2M,1
Q_1_nationality,Q_1_nationality_query_013,7,0.019,data_2M,1
Q_1_nationality,Q_1_nationality_query_014,3,0.012,data_2M,1
Q_1_nationality,Q_1_nationality_query_015,4,0.013,data_2M,1
Q_1_nationality,Q_1_nationality_query_016,28,0.031,data_2M,1
Q_1_nationality,Q_1_nationality_query_017,4,0.015,data_2M,1
Q_1_nationality,Q_1_nationality_query_018,40,0.061,data_2M,1
Q_1_nationality,Q_1_nationality_query_019,7,0.027,data_2M,1
Q_1_nationality,Q_1_nationality_query_020,18,0.030,data_2M,1
Q_1_nationality,Q_1_nationality_query_021,5,0.017,data_2M,1
Q_1_nationality,Q_1_nationality_query_022,3,0.012,data_2M,1
Q_1_nationality,Q_1_nationality_query_023,6,0.016,data_2M,1
Q_1_nationality,Q_1_nationality_query_024,3,0.015,data_2M,1
Q_1_nationality,Q_1_nationality_query_025,690,1.110,data_2M,1
Q_1_nationality,Q_1_nationality_query_026,40,0.061,data_2M,1
Q_1_nationality,Q_1_nationality_query_027,3,0.008,data_2M,1
Q_1_nationality,Q_1_nationality_query_028,2,0.008,data_2M,1
Q_1_nationality,Q_1_nationality_query_029,300,0.415,data_2M,1
Q_1_nationality,Q_1_nationality_query_030,2,0.019,data_2M,1
Q_1_nationality,Q_1_nationality_query_031,2,0.007,data_2M,1
Q_1_nationality,Q_1_nationality_query_032,18,0.023,data_2M,1
Q_1_nationality,Q_1_nationality_query_033,5,0.011,data_2M,1
Q_1_nationality,Q_1_nationality_query_034,12,0.016,data_2M,1
Q_1_nationality,Q_1_nationality_query_035,6,0.011,data_2M,1
Q_1_nationality,Q_1_nationality_query_036,2,0.007,data_2M,1
Q_1_nationality,Q_1_nationality_query_037,3,0.009,data_2M,1
Q_1_nationality,Q_1_nationality_query_038,4,0.009,data_2M,1
Q_1_nationality,Q_1_nationality_query_039,7,0.013,data_2M,1
Q_1_nationality,Q_1_nationality_query_040,13,0.018,data_2M,1
Q_1_nationality,Q_1_nationality_query_041,3,0.008,data_2M,1
Q_1_nationality,Q_1_nationality_query_042,3,0.008,data_2M,1
Q_1_nationality,Q_1_nationality_query_043,6,0.013,data_2M,1
Q_1_nationality,Q_1_nationality_query_044,3,0.007,data_2M,1
Q_1_nationality,Q_1_nationality_query_045,31,0.047,data_2M,1
Q_1_nationality,Q_1_nationality_query_046,4,0.016,data_2M,1
Q_1_nationality,Q_1_nationality_query_047,40,0.072,data_2M,1
Q_1_nationality,Q_1_nationality_query_048,13,0.016,data_2M,1
Q_1_nationality,Q_1_nationality_query_049,5,0.014,data_2M,1
Q_1_nationality,Q_1_nationality_query_050,4,0.012,data_2M,1
Q_1_nationality,Q_1_nationality_query_051,1,0.016,data_2M,1
Q_1_nationality,Q_1_nationality_query_052,6,0.014,data_2M,1
Q_1_nationality,Q_1_nationality_query_053,4,0.016,data_2M,1
Q_1_nationality,Q_1_nationality_query_054,13,0.023,data_2M,1
Q_1_nationality,Q_1_nationality_query_055,3,0.007,data_2M,1
Q_1_nationality,Q_1_nationality_query_056,4,0.012,data_2M,1
Q_1_nationality,Q_1_nationality_query_057,4,0.044,data_2M,1
Q_1_nationality,Q_1_nationality_query_058,4,0.014,data_2M,1
Q_1_nationality,Q_1_nationality_query_059,1,0.013,data_2M,1
Q_1_nationality,Q_1_nationality_query_060,6,0.024,data_2M,1
Q_1_nationality,Q_1_nationality_query_061,31,0.118,data_2M,1
Q_1_nationality,Q_1_nationality_query_062,12,0.025,data_2M,1
Q_1_nationality,Q_1_nationality_query_063,54,0.673,data_2M,1
Q_1_nationality,Q_1_nationality_query_064,4,0.080,data_2M,1
Q_1_nationality,Q_1_nationality_query_065,221,0.416,data_2M,1
Q_1_nationality,Q_1_nationality_query_066,6,0.020,data_2M,1
Q_1_nationality,Q_1_nationality_query_067,3,0.013,data_2M,1
Q_1_nationality,Q_1_nationality_query_068,95,0.156,data_2M,1
Q_1_nationality,Q_1_nationality_query_069,18,0.035,data_2M,1
Q_1_nationality,Q_1_nationality_query_070,5,0.017,data_2M,1
Q_1_nationality,Q_1_nationality_query_071,7,0.017,data_2M,1
Q_1_nationality,Q_1_nationality_query_072,690,0.917,data_2M,1
Q_1_nationality,Q_1_nationality_query_073,6,0.024,data_2M,1
Q_1_nationality,Q_1_nationality_query_074,56,0.085,data_2M,1
Q_1_nationality,Q_1_nationality_query_075,3,0.013,data_2M,1
Q_1_nationality,Q_1_nationality_query_076,13,0.024,data_2M,1
Q_1_nationality,Q_1_nationality_query_077,3,0.011,data_2M,1
Q_1_nationality,Q_1_nationality_query_078,1,0.013,data_2M,1
Q_1_nationality,Q_1_nationality_query_079,3,0.013,data_2M,1
Q_1_nationality,Q_1_nationality_query_080,10,0.024,data_2M,1
Q_1_nationality,Q_1_nationality_query_081,28,0.044,data_2M,1
Q_1_nationality,Q_1_nationality_query_082,13,0.015,data_2M,1
Q_1_nationality,Q_1_nationality_query_083,4,0.015,data_2M,1
Q_1_nationality,Q_1_nationality_query_084,40,0.090,data_2M,1
Q_1_nationality,Q_1_nationality_query_085,9,0.031,data_2M,1
Q_1_nationality,Q_1_nationality_query_086,12,0.035,data_2M,1
Q_1_nationality,Q_1_nationality_query_087,6,0.014,data_2M,1
Q_1_nationality,Q_1_nationality_query_088,4,0.008,data_2M,1
Q_1_nationality,Q_1_nationality_query_089,4,0.016,data_2M,1
Q_1_nationality,Q_1_nationality_query_090,23,0.060,data_2M,1
Q_1_nationality,Q_1_nationality_query_091,3,0.008,data_2M,1
Q_1_nationality,Q_1_nationality_query_092,5,0.021,data_2M,1
Q_1_nationality,Q_1_nationality_query_093,5,0.022,data_2M,1
